tipo;sno;mac;local;tipo_local;vsat;obs
SL 2000;411080053;00:20:0E:10:4C:51;Lider;local_equipamento;;
SL 2000;411080001;00:20:0E:10:4C:1D;Lider;local_equipamento;;
SL 2000;411080043;00:20:0E:10:4C:47;Lider;local_equipamento;;
SL 2000;411080045;00:20:0E:10:4C:49;Lider;local_equipamento;;
SL 2000;411080063;00:20:0E:10:4C:5B;Lider;local_equipamento;;
SL 2000;411080064;00:20:0E:10:4C:5C;Lider;local_equipamento;;
SL 2000;411080066;00:20:0E:10:4C:5E;Lider;local_equipamento;;
SL 2000;411080155;00:20:0E:10:4C:B7;Lider;local_equipamento;;
SL 2000;411080011;00:20:0E:10:4C:27;Lider;local_equipamento;;
SL 2000;411080194;00:20:0E:10:4C:DE;Lider;local_equipamento;;
SL 2000;411080199;00:20:0E:10:4C:E3;Lider;local_equipamento;;
SL 2000;411080178;00:20:0E:10:4C:CE;Lider;local_equipamento;;
SL 2000;411080050;00:20:0E:10:4C:4E;Lider;local_equipamento;;
SL 2000;411080116;00:20:0E:10:4C:90;Lider;local_equipamento;;
SL 2000;411080115;00:20:0E:10:4C:8F;Lider;local_equipamento;;
SL 2000;411080128;00:20:0E:10:4C:9C;Lider;local_equipamento;;
SL 2000;411080175;00:20:0E:10:4C:CB;Lider;local_equipamento;;
SL 2000;411080144;00:20:0E:10:4C:AC;Lider;local_equipamento;;
SL 2000;411080180;00:20:0E:10:4C:D0;Lider;local_equipamento;;
SL 2000;411080174;00:20:0E:10:4C:CA;Lider;local_equipamento;;
SL 2000;411080173;00:20:0E:10:4C:C9;Lider;local_equipamento;;
SL 2000;411080010;00:20:0E:10:4C:26;Lider;local_equipamento;;
SL 2000;411080019;00:20:0E:10:4C:2F;Lider;local_equipamento;;
SL 2000;411080018;00:20:0E:10:4C:2E;Lider;local_equipamento;;
SL 2000;411080004;00:20:0E:10:4C:20;Lider;local_equipamento;;
SL 2000;411080033;00:20:0E:10:4C:3D;Lider;local_equipamento;;
SL 2000;411080082;00:20:0E:10:4C:6E;Lider;local_equipamento;;
SL 2000;411080084;00:20:0E:10:4C:70;Lider;local_equipamento;;
SL 2000;411080042;00:20:0E:10:4C:46;Lider;local_equipamento;;
SL 2000;411080005;00:20:0E:10:4C:21;Lider;local_equipamento;;
SL 2000;411080040;00:20:0E:10:4C:44;Lider;local_equipamento;;
SL 2000;411080034;00:20:0E:10:4C:3E;Lider;local_equipamento;;
SL 2000;411080078;00:20:0E:10:4C:6A;Lider;local_equipamento;;
SL 2000;411080057;00:20:0E:10:4C:55;Lider;local_equipamento;;
SL 2000;411080020;00:20:0E:10:4C:30;Lider;local_equipamento;;
SL 2000;411080022;00:20:0E:10:4C:32;Lider;local_equipamento;;
SL 2000;411080024;00:20:0E:10:4C:34;Lider;local_equipamento;;
SL 2000;411080023;00:20:0E:10:4C:33;Lider;local_equipamento;;
SL 2000;411080013;00:20:0E:10:4C:29;Lider;local_equipamento;;
SL 2000;411080036;00:20:0E:10:4C:40;Lider;local_equipamento;;
SL 2000;411080096;00:20:0E:10:4C:7C;Lider;local_equipamento;;
SL 2000;411080097;00:20:0E:10:4C:7D;Lider;local_equipamento;;
SL 2000;411080039;00:20:0E:10:4C:43;Lider;local_equipamento;;
SL 2000;411080025;00:20:0E:10:4C:35;Lider;local_equipamento;;
SL 2000;411080008;00:20:0E:10:4C:24;Lider;local_equipamento;;
SL 2000;411090037;00:20:0E:10:4D:09;Lider;local_equipamento;;
SL 2000;411060197;00:20:0E:10:4B:1C;Lider;local_equipamento;;
SL 2000;411090173;00:20:0E:10:4F:A3;Lider;local_equipamento;;
SL 2000;411090187;00:20:0E:10:4F:B1;Lider;local_equipamento;;
SL 2000;411090175;00:20:0E:10:4F:A5;Lider;local_equipamento;;
SL 2000;411090174;00:20:0E:10:4F:A4;Lider;local_equipamento;;
SL 2000;411090015;00:20:0E:10:4C:F3;Lider;local_equipamento;;
SL 2000;411090096;00:20:0E:10:4F:56;Lider;local_equipamento;;
SL 2000;411090189;00:20:0E:10:4F:B3;Lider;local_equipamento;;
SL 2000;411080027;00:20:0E:10:4C:37;Lider;local_equipamento;;
SL 2000;411090160;00:20:0E:10:4F:96;Lider;local_equipamento;;
SL 2000;411090106;00:20:0E:10:4F:60;Lider;local_equipamento;;
SL 2000;411060066;00:20:0E:10:4A:99;Lider;local_equipamento;;
SL 2000;411060156;00:20:0E:10:4A:F3;Lider;local_equipamento;;
SL 2000;411080153;00:20:0E:10:4C:B5;Lider;local_equipamento;;
SL 2000;411060200;00:20:0E:10:4B:1F;Lider;local_equipamento;;
SL 2000;411060097;00:20:0E:10:4A:B8;Lider;local_equipamento;;
SL 2000;411060043;00:20:0E:10:4A:82;Lider;local_equipamento;;
SL 2000;411060029;00:20:0E:10:4A:74;Lider;local_equipamento;;
SL 2000;411080044;00:20:0E:10:4C:48;Lider;local_equipamento;;
SL 2000;411060052;00:20:0E:10:4A:8B;Lider;local_equipamento;;
SL 2000;411080166;00:20:0E:10:4C:C2;Lider;local_equipamento;;
SL 2000;411060153;00:20:0E:10:4A:F0;Lider;local_equipamento;;
SL 2000;411060165;00:20:0E:10:4A:FC;Lider;local_equipamento;;
SL 2000;411090091;00:20:0E:10:4F:51;Lider;local_equipamento;;
SL 2000;411090048;00:20:0E:10:4F:26;Lider;local_equipamento;;
SL 2000;411090138;00:20:0E:10:4F:80;Lider;local_equipamento;;
SL 2000;411090144;00:20:0E:10:4F:86;Lider;local_equipamento;;
SL 2000;411090168;00:20:0E:10:4F:9E;Lider;local_equipamento;;
SL 2000;411090047;00:20:0E:10:4F:25;Lider;local_equipamento;;
SL 2000;411090135;00:20:0E:10:4F:7D;Lider;local_equipamento;;
SL 2000;411090132;00:20:0E:10:4F:7A;Lider;local_equipamento;;
SL 2000;411090109;00:20:0E:10:4F:63;Lider;local_equipamento;;
SL 2000;411090050;00:20:0E:10:4F:28;Lider;local_equipamento;;
SL 2000;411090140;00:20:0E:10:4F:82;Lider;local_equipamento;;
SL 2000;411090145;00:20:0E:10:4F:87;Lider;local_equipamento;;
SL 2000;411080191;00:20:0E:10:4C:DB;Lider;local_equipamento;;
SL 2000;411080118;00:20:0E:10:4C:92;Lider;local_equipamento;;
SL 2000;411080197;00:20:0E:10:4C:E1;Lider;local_equipamento;;
SL 2000;411080117;00:20:0E:10:4C:91;Lider;local_equipamento;;
SL 2000;411080052;00:20:0E:10:4C:50;Lider;local_equipamento;;
SL 2000;411080114;00:20:0E:10:4C:8E;Lider;local_equipamento;;
SL 2000;411080111;00:20:0E:10:4C:8B;Lider;local_equipamento;;
SL 2000;411080054;00:20:0E:10:4C:52;Lider;local_equipamento;;
SL 2000;411080112;00:20:0E:10:4C:8C;Lider;local_equipamento;;
SL 2000;411080171;00:20:0E:10:4C:C7;Lider;local_equipamento;;
SL 2000;411080181;00:20:0E:10:4C:D1;Lider;local_equipamento;;
SL 2000;411080125;00:20:0E:10:4C:99;Lider;local_equipamento;;
SL 2000;411030202;00:20:0E:10:4A:27;Lider;local_equipamento;;
SL 2000;411030180;00:20:0E:10:4A:11;Lider;local_equipamento;;
SL 2000;411030105;00:20:0E:10:49:C6;Lider;local_equipamento;;
SL 2000;411030165;00:20:0E:10:4A:02;Lider;local_equipamento;;
SL 2000;411030118;00:20:0E:10:49:D3;Lider;local_equipamento;;
SL 2000;411030173;00:20:0E:10:4A:0A;Lider;local_equipamento;;
SL 2000;411030208;00:20:0E:10:4A:2D;Lider;local_equipamento;;
SL 2000;411030197;00:20:0E:10:4A:22;Lider;local_equipamento;;
SL 2000;411030174;00:20:0E:10:4A:0B;Lider;local_equipamento;;
SL 2000;411030102;00:20:0E:10:49:C3;Lider;local_equipamento;;
SL 2000;411030224;00:20:0E:10:4A:3D;Lider;local_equipamento;;
SL 2000;411030140;00:20:0E:10:49:E9;Lider;local_equipamento;;
SL 2000;411090108;00:20:0E:10:4F:62;Lider;local_equipamento;;
SL 2000;411090200;00:20:0E:10:4F:BE;Lider;local_equipamento;;
SL 2000;411090199;00:20:0E:10:4F:BD;Lider;local_equipamento;;
SL 2000;411090176;00:20:0E:10:4F:A6;Lider;local_equipamento;;
SL 2000;411090177;00:20:0E:10:4F:A7;Lider;local_equipamento;;
SL 2000;411090178;00:20:0E:10:4F:A8;Lider;local_equipamento;;
SL 2000;411090100;00:20:0E:10:4F:5A;Lider;local_equipamento;;
SL 2000;411090134;00:20:0E:10:4F:7C;Lider;local_equipamento;;
SL 2000;411090040;00:20:0E:10:4D:0C;Lider;local_equipamento;;
SL 2000;411090110;00:20:0E:10:4F:64;Lider;local_equipamento;;
SL 2000;411090159;00:20:0E:10:4F:95;Lider;local_equipamento;;
SL 2000;411090148;00:20:0E:10:4F:8A;Lider;local_equipamento;;
SL 2000;411080172;00:20:0E:10:4C:C8;Lider;local_equipamento;;
SL 2000;411080134;00:20:0E:10:4C:A2;Lider;local_equipamento;;
SL 2000;411080003;00:20:0E:10:4C:1F;Lider;local_equipamento;;
SL 2000;411080190;00:20:0E:10:4C:DA;Lider;local_equipamento;;
SL 2000;411080187;00:20:0E:10:4C:D7;Lider;local_equipamento;;
SL 2000;411080146;00:20:0E:10:4C:AE;Lider;local_equipamento;;
SL 2000;411080048;00:20:0E:10:4C:4C;Lider;local_equipamento;;
SL 2000;411080124;00:20:0E:10:4C:98;Lider;local_equipamento;;
SL 2000;411080179;00:20:0E:10:4C:CF;Lider;local_equipamento;;
SL 2000;411080151;00:20:0E:10:4C:B3;Lider;local_equipamento;;
SL 2000;411080148;00:20:0E:10:4C:B0;Lider;local_equipamento;;
SL 2000;411080056;00:20:0E:10:4C:54;Lider;local_equipamento;;
SL 2000;411060098;00:20:0E:10:4A:B9;Lider;local_equipamento;;
SL 2000;411060123;00:20:0E:10:4A:D2;Lider;local_equipamento;;
SL 2000;411060128;00:20:0E:10:4A:D7;Lider;local_equipamento;;
SL 2000;411060127;00:20:0E:10:4A:D6;Lider;local_equipamento;;
SL 2000;411060115;00:20:0E:10:4A:CA;Lider;local_equipamento;;
SL 2000;411060116;00:20:0E:10:4A:CB;Lider;local_equipamento;;
SL 2000;411060177;00:20:0E:10:4B:08;Lider;local_equipamento;;
SL 2000;411060034;00:20:0E:10:4A:79;Lider;local_equipamento;;
SL 2000;411060112;00:20:0E:10:4A:C7;Lider;local_equipamento;;
SL 2000;411060110;00:20:0E:10:4A:C5;Lider;local_equipamento;;
SL 2000;411060105;00:20:0E:10:4A:C0;Lider;local_equipamento;;
SL 2000;411060173;00:20:0E:10:4B:04;Lider;local_equipamento;;
SL 2000;411090010;00:20:0E:10:4C:EE;Lider;local_equipamento;;
SL 2000;411090055;00:20:0E:10:4F:2D;Lider;local_equipamento;;
SL 2000;411090060;00:20:0E:10:4F:32;Lider;local_equipamento;;
SL 2000;411090061;00:20:0E:10:4F:33;Lider;local_equipamento;;
SL 2000;411090014;00:20:0E:10:4C:F2;Lider;local_equipamento;;
SL 2000;411090012;00:20:0E:10:4C:F0;Lider;local_equipamento;;
SL 2000;411090131;00:20:0E:10:4F:79;Lider;local_equipamento;;
SL 2000;411090064;00:20:0E:10:4F:36;Lider;local_equipamento;;
SL 2000;411090083;00:20:0E:10:4F:49;Lider;local_equipamento;;
SL 2000;411090084;00:20:0E:10:4F:4A;Lider;local_equipamento;;
SL 2000;411090034;00:20:0E:10:4D:06;Lider;local_equipamento;;
SL 2000;411090059;00:20:0E:10:4F:31;Lider;local_equipamento;;
SL 2000;411090021;00:20:0E:10:4C:F9;Lider;local_equipamento;;
SL 2000;411090020;00:20:0E:10:4C:F8;Lider;local_equipamento;;
SL 2000;411090116;00:20:0E:10:4F:6A;Lider;local_equipamento;;
SL 2000;411090062;00:20:0E:10:4F:34;Lider;local_equipamento;;
SL 2000;411090054;00:20:0E:10:4F:2C;Lider;local_equipamento;;
SL 2000;411090073;00:20:0E:10:4F:3F;Lider;local_equipamento;;
SL 2000;411090076;00:20:0E:10:4F:42;Lider;local_equipamento;;
SL 2000;411090027;00:20:0E:10:4C:FF;Lider;local_equipamento;;
SL 2000;411090026;00:20:0E:10:4C:FE;Lider;local_equipamento;;
SL 2000;411090025;00:20:0E:10:4C:FD;Lider;local_equipamento;;
SL 2000;411090120;00:20:0E:10:4F:6E;Lider;local_equipamento;;
SL 2000;411090099;00:20:0E:10:4F:59;Lider;local_equipamento;;
SL 2000;411080129;00:20:0E:10:4C:9D;Lider;local_equipamento;;
SL 2000;411080184;00:20:0E:10:4C:D4;Lider;local_equipamento;;
SL 2000;411080099;00:20:0E:10:4C:7F;Lider;local_equipamento;;
SL 2000;411080119;00:20:0E:10:4C:93;Lider;local_equipamento;;
SL 2000;411080177;00:20:0E:10:4C:CD;Lider;local_equipamento;;
SL 2000;411080186;00:20:0E:10:4C:D6;Lider;local_equipamento;;
SL 2000;411080182;00:20:0E:10:4C:D2;Lider;local_equipamento;;
SL 2000;411080122;00:20:0E:10:4C:96;Lider;local_equipamento;;
SL 2000;411080196;00:20:0E:10:4C:E0;Lider;local_equipamento;;
SL 2000;411080049;00:20:0E:10:4C:4D;Lider;local_equipamento;;
SL 2000;411080062;00:20:0E:10:4C:5A;Lider;local_equipamento;;
SL 2000;411080145;00:20:0E:10:4C:AD;Lider;local_equipamento;;
SL 2000;411090139;00:20:0E:10:4F:81;Lider;local_equipamento;;
SL 2000;411090102;00:20:0E:10:4F:5C;Lider;local_equipamento;;
SL 2000;411090101;00:20:0E:10:4F:5B;Lider;local_equipamento;;
SL 2000;411090181;00:20:0E:10:4F:AB;Lider;local_equipamento;;
SL 2000;411090180;00:20:0E:10:4F:AA;Lider;local_equipamento;;
SL 2000;411090038;00:20:0E:10:4D:0A;Lider;local_equipamento;;
SL 2000;411090158;00:20:0E:10:4F:94;Lider;local_equipamento;;
SL 2000;411090136;00:20:0E:10:4F:7E;Lider;local_equipamento;;
SL 2000;411090146;00:20:0E:10:4F:88;Lider;local_equipamento;;
SL 2000;411090045;00:20:0E:10:4D:11;Lider;local_equipamento;;
SL 2000;411090039;00:20:0E:10:4D:0B;Lider;local_equipamento;;
SL 2000;411090142;00:20:0E:10:4F:84;Lider;local_equipamento;;
SL 2000;411060141;00:20:0E:10:4A:E4;Lider;local_equipamento;;
SL 2000;411060130;00:20:0E:10:4A:D9;Lider;local_equipamento;;
SL 2000;411030106;00:20:0E:10:49:C7;Lider;local_equipamento;;
SL 2000;411060113;00:20:0E:10:4A:C8;Lider;local_equipamento;;
SL 2000;411060157;00:20:0E:10:4A:F4;Lider;local_equipamento;;
SL 2000;411100146;00:20:0E:10:52:46;Lider;local_equipamento;;
SL 2000;411060107;00:20:0E:10:4A:C2;Lider;local_equipamento;;
SL 2000;411030228;00:20:0E:10:4A:41;Lider;local_equipamento;;
SL 2000;411030133;00:20:0E:10:49:E2;Lider;local_equipamento;;
SL 2000;411060093;00:20:0E:10:4A:B4;Lider;local_equipamento;;
SL 2000;411060160;00:20:0E:10:4A:F7;Lider;local_equipamento;;
SL 2000;411030127;00:20:0E:10:49:DC;Lider;local_equipamento;;
SL 2000;411090029;00:20:0E:10:4D:01;Lider;local_equipamento;;
SL 2000;411090028;00:20:0E:10:4D:00;Lider;local_equipamento;;
SL 2000;411090075;00:20:0E:10:4F:41;Lider;local_equipamento;;
SL 2000;411090051;00:20:0E:10:4F:29;Lider;local_equipamento;;
SL 2000;411090114;00:20:0E:10:4F:68;Lider;local_equipamento;;
SL 2000;411090074;00:20:0E:10:4F:40;Lider;local_equipamento;;
SL 2000;411090184;00:20:0E:10:4F:AE;Lider;local_equipamento;;
SL 2000;411090128;00:20:0E:10:4F:76;Lider;local_equipamento;;
SL 2000;411090188;00:20:0E:10:4F:B2;Lider;local_equipamento;;
SL 2000;411090195;00:20:0E:10:4F:B9;Lider;local_equipamento;;
SL 2000;411090190;00:20:0E:10:4F:B4;Lider;local_equipamento;;
SL 2000;411090185;00:20:0E:10:4F:AF;Lider;local_equipamento;;
SL 2000;411090004;00:20:0E:10:4C:E8;Lider;local_equipamento;;
SL 2000;411090035;00:20:0E:10:4D:07;Lider;local_equipamento;;
SL 2000;411090066;00:20:0E:10:4F:38;Lider;local_equipamento;;
SL 2000;411090017;00:20:0E:10:4C:F5;Lider;local_equipamento;;
SL 2000;411090009;00:20:0E:10:4C:ED;Lider;local_equipamento;;
SL 2000;411090065;00:20:0E:10:4F:37;Lider;local_equipamento;;
SL 2000;411090111;00:20:0E:10:4F:65;Lider;local_equipamento;;
SL 2000;411090052;00:20:0E:10:4F:2A;Lider;local_equipamento;;
SL 2000;411090044;00:20:0E:10:4D:10;Lider;local_equipamento;;
SL 2000;411090043;00:20:0E:10:4D:0F;Lider;local_equipamento;;
SL 2000;411090113;00:20:0E:10:4F:67;Lider;local_equipamento;;
SL 2000;411090087;00:20:0E:10:4F:4D;Lider;local_equipamento;;
SL 2000;411090196;00:20:0E:10:4F:BA;Lider;local_equipamento;;
SL 2000;411090046;00:20:0E:10:4F:24;Lider;local_equipamento;;
SL 2000;411090024;00:20:0E:10:4C:FC;Lider;local_equipamento;;
SL 2000;411090023;00:20:0E:10:4C:FB;Lider;local_equipamento;;
SL 2000;411090167;00:20:0E:10:4F:9D;Lider;local_equipamento;;
SL 2000;411090093;00:20:0E:10:4F:53;Lider;local_equipamento;;
SL 2000;411090104;00:20:0E:10:4F:5E;Lider;local_equipamento;;
SL 2000;411090117;00:20:0E:10:4F:6B;Lider;local_equipamento;;
SL 2000;411090130;00:20:0E:10:4F:78;Lider;local_equipamento;;
SL 2000;411090127;00:20:0E:10:4F:75;Lider;local_equipamento;;
SL 2000;411090124;00:20:0E:10:4F:72;Lider;local_equipamento;;
SL 2000;411090118;00:20:0E:10:4F:6C;Lider;local_equipamento;;
SL 2000;411090041;00:20:0E:10:4D:0D;Lider;local_equipamento;;
SL 2000;411090086;00:20:0E:10:4F:4C;Lider;local_equipamento;;
SL 2000;411090150;00:20:0E:10:4F:8C;Lider;local_equipamento;;
SL 2000;411090198;00:20:0E:10:4F:BC;Lider;local_equipamento;;
SL 2000;411090082;00:20:0E:10:4F:48;Lider;local_equipamento;;
SL 2000;411090030;00:20:0E:10:4D:02;Lider;local_equipamento;;
SL 2000;411090147;00:20:0E:10:4F:89;Lider;local_equipamento;;
SL 2000;411090156;00:20:0E:10:4F:92;Lider;local_equipamento;;
SL 2000;411090186;00:20:0E:10:4F:B0;Lider;local_equipamento;;
SL 2000;411090011;00:20:0E:10:4C:EF;Lider;local_equipamento;;
SL 2000;411090095;00:20:0E:10:4F:55;Lider;local_equipamento;;
SL 2000;411090194;00:20:0E:10:4F:B8;Lider;local_equipamento;;
SL 2000;411090005;00:20:0E:10:4C:E9;Lider;local_equipamento;;
SL 2000;411090068;00:20:0E:10:4F:3A;Lider;local_equipamento;;
SL 2000;411090089;00:20:0E:10:4F:4F;Lider;local_equipamento;;
SL 2000;411090115;00:20:0E:10:4F:69;Lider;local_equipamento;;
SL 2000;411090090;00:20:0E:10:4F:50;Lider;local_equipamento;;
SL 2000;411090197;00:20:0E:10:4F:BB;Lider;local_equipamento;;
SL 2000;411090126;00:20:0E:10:4F:74;Lider;local_equipamento;;
SL 2000;411090123;00:20:0E:10:4F:71;Lider;local_equipamento;;
SL 2000;411090105;00:20:0E:10:4F:5F;Lider;local_equipamento;;
SL 2000;411090103;00:20:0E:10:4F:5D;Lider;local_equipamento;;
SL 2000;411090149;00:20:0E:10:4F:8B;Lider;local_equipamento;;
SL 2000;411090097;00:20:0E:10:4F:57;Lider;local_equipamento;;
SL 2000;411080183;00:20:0E:10:4C:D3;Lider;local_equipamento;;
SL 2000;411080123;00:20:0E:10:4C:97;Lider;local_equipamento;;
SL 2000;411080150;00:20:0E:10:4C:B2;Lider;local_equipamento;;
SL 2000;411080163;00:20:0E:10:4C:BF;Lider;local_equipamento;;
SL 2000;411080147;00:20:0E:10:4C:AF;Lider;local_equipamento;;
SL 2000;411080200;00:20:0E:10:4C:E4;Lider;local_equipamento;;
SL 2000;411080195;00:20:0E:10:4C:DF;Lider;local_equipamento;;
SL 2000;411080185;00:20:0E:10:4C:D5;Lider;local_equipamento;;
SL 2000;411080055;00:20:0E:10:4C:53;Lider;local_equipamento;;
SL 2000;411080093;00:20:0E:10:4C:79;Lider;local_equipamento;;
SL 2000;411080105;00:20:0E:10:4C:85;Lider;local_equipamento;;
SL 2000;411080081;00:20:0E:10:4C:6D;Lider;local_equipamento;;
SL 2000;411090092;00:20:0E:10:4F:52;Lider;local_equipamento;;
SL 2000;411090122;00:20:0E:10:4F:70;Lider;local_equipamento;;
SL 2000;411090121;00:20:0E:10:4F:6F;Lider;local_equipamento;;
SL 2000;411090119;00:20:0E:10:4F:6D;Lider;local_equipamento;;
SL 2000;411090129;00:20:0E:10:4F:77;Lider;local_equipamento;;
SL 2000;411090125;00:20:0E:10:4F:73;Lider;local_equipamento;;
SL 2000;411090018;00:20:0E:10:4C:F6;Lider;local_equipamento;;
SL 2000;411090094;00:20:0E:10:4F:54;Lider;local_equipamento;;
SL 2000;411090152;00:20:0E:10:4F:8E;Lider;local_equipamento;;
SL 2000;411090141;00:20:0E:10:4F:83;Lider;local_equipamento;;
SL 2000;411090107;00:20:0E:10:4F:61;Lider;local_equipamento;;
SL 2000;411090049;00:20:0E:10:4F:27;Lider;local_equipamento;;
SL 2000;411090192;00:20:0E:10:4F:B6;Lider;local_equipamento;;
SL 2000;411090155;00:20:0E:10:4F:91;Lider;local_equipamento;;
SL 2000;411090157;00:20:0E:10:4F:93;Lider;local_equipamento;;
SL 2000;411090179;00:20:0E:10:4F:A9;Lider;local_equipamento;;
SL 2000;411090191;00:20:0E:10:4F:B5;Lider;local_equipamento;;
SL 2000;411090098;00:20:0E:10:4F:58;Lider;local_equipamento;;
SL 2000;411090183;00:20:0E:10:4F:AD;Lider;local_equipamento;;
SL 2000;411090077;00:20:0E:10:4F:43;Lider;local_equipamento;;
SL 2000;411090088;00:20:0E:10:4F:4E;Lider;local_equipamento;;
SL 2000;411090063;00:20:0E:10:4F:35;Lider;local_equipamento;;
SL 2000;411090069;00:20:0E:10:4F:3B;Lider;local_equipamento;;
SL 2000;411090042;00:20:0E:10:4D:0E;Lider;local_equipamento;;
SL 2000;411090133;00:20:0E:10:4F:7B;Lider;local_equipamento;;
SL 2000;411090153;00:20:0E:10:4F:8F;Lider;local_equipamento;;
SL 2000;411090154;00:20:0E:10:4F:90;Lider;local_equipamento;;
SL 2000;411090151;00:20:0E:10:4F:8D;Lider;local_equipamento;;
SL 2000;411090067;00:20:0E:10:4F:39;Lider;local_equipamento;;
SL 2000;411090007;00:20:0E:10:4C:EB;Lider;local_equipamento;;
SL 2000;411090137;00:20:0E:10:4F:7F;Lider;local_equipamento;;
SL 2000;411090072;00:20:0E:10:4F:3E;Lider;local_equipamento;;
SL 2000;411090002;00:20:0E:10:4C:E6;Lider;local_equipamento;;
SL 2000;411090033;00:20:0E:10:4D:05;Lider;local_equipamento;;
SL 2000;411090036;00:20:0E:10:4D:08;Lider;local_equipamento;;
SL 2000;411090032;00:20:0E:10:4D:04;Lider;local_equipamento;;
SL 2000;411090006;00:20:0E:10:4C:EA;Lider;local_equipamento;;
SL 2000;411090057;00:20:0E:10:4F:2F;Lider;local_equipamento;;
SL 2000;411090056;00:20:0E:10:4F:2E;Lider;local_equipamento;;
SL 2000;411090003;00:20:0E:10:4C:E7;Lider;local_equipamento;;
SL 2000;411090071;00:20:0E:10:4F:3D;Lider;local_equipamento;;
SL 2000;411090070;00:20:0E:10:4F:3C;Lider;local_equipamento;;
SL 2000;411090013;00:20:0E:10:4C:F1;Lider;local_equipamento;;
SL 2000;411090016;00:20:0E:10:4C:F4;Lider;local_equipamento;;
SL 2000;411090001;00:20:0E:10:4C:E5;Lider;local_equipamento;;
SL 2000;411090058;00:20:0E:10:4F:30;Lider;local_equipamento;;
SL 2000;411090053;00:20:0E:10:4F:2B;Lider;local_equipamento;;
SL 2000;411090112;00:20:0E:10:4F:66;Lider;local_equipamento;;
SL 2000;411100016;00:20:0E:10:51:C4;Lider;local_equipamento;;
SL 2000;411100078;00:20:0E:10:52:02;Lider;local_equipamento;;
SL 2000;411100013;00:20:0E:10:51:C1;Lider;local_equipamento;;
SL 2000;411100027;00:20:0E:10:51:CF;Lider;local_equipamento;;
SL 2000;411100012;00:20:0E:10:51:C0;Lider;local_equipamento;;
SL 2000;411100021;00:20:0E:10:51:C9;Lider;local_equipamento;;
SL 2000;411100114;00:20:0E:10:52:26;Lider;local_equipamento;;
SL 2000;411100008;00:20:0E:10:51:BC;Lider;local_equipamento;;
SL 2000;411100123;00:20:0E:10:52:2F;Lider;local_equipamento;;
SL 2000;411100221;00:20:0E:10:52:91;Lider;local_equipamento;;
SL 2000;411100133;00:20:0E:10:52:39;Lider;local_equipamento;;
SL 2000;411100130;00:20:0E:10:52:36;Lider;local_equipamento;;
SL 2000;411090193;00:20:0E:10:4F:B7;Lider;local_equipamento;;
SL 2000;411090182;00:20:0E:10:4F:AC;Lider;local_equipamento;;
SL 2000;411090031;00:20:0E:10:4D:03;Lider;local_equipamento;;
SL 2000;411090019;00:20:0E:10:4C:F7;Lider;local_equipamento;;
SL 2000;411090143;00:20:0E:10:4F:85;Lider;local_equipamento;;
SL 2000;411090022;00:20:0E:10:4C:FA;Lider;local_equipamento;;
SL 2000;411090008;00:20:0E:10:4C:EC;Lider;local_equipamento;;
SL 2000;411090085;00:20:0E:10:4F:4B;Lider;local_equipamento;;
SL 2000;411090080;00:20:0E:10:4F:46;Lider;local_equipamento;;
SL 2000;411090079;00:20:0E:10:4F:45;Lider;local_equipamento;;
SL 2000;411090081;00:20:0E:10:4F:47;Lider;local_equipamento;;
SL 2000;411090078;00:20:0E:10:4F:44;Lider;local_equipamento;;
SL 2000;411100294;00:20:0E:10:52:DA;Lider;local_equipamento;;
SL 2000;411100205;00:20:0E:10:52:81;Lider;local_equipamento;;
SL 2000;411100096;00:20:0E:10:52:14;Lider;local_equipamento;;
SL 2000;411100168;00:20:0E:10:52:5C;Lider;local_equipamento;;
SL 2000;411100266;00:20:0E:10:52:BE;Lider;local_equipamento;;
SL 2000;411100053;00:20:0E:10:51:E9;Lider;local_equipamento;;
SL 2000;411100192;00:20:0E:10:52:74;Lider;local_equipamento;;
SL 2000;411100280;00:20:0E:10:52:CC;Lider;local_equipamento;;
SL 2000;411100090;00:20:0E:10:52:0E;Lider;local_equipamento;;
SL 2000;411100182;00:20:0E:10:52:6A;Lider;local_equipamento;;
SL 2000;411100293;00:20:0E:10:52:D9;Lider;local_equipamento;;
SL 2000;411100165;00:20:0E:10:52:59;Lider;local_equipamento;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
