Nome;"Latitude Graus";"Latitude Minutos";"Latitude Segundos";"Longitude Graus";"Longitude Minutos";"Longitude Segundos";"Marca Antena";CEP;Endereco;Numero;Bairro;Cidade;ODU;BUC;"Marca Antena";Empresa
SES-SAXO-0786;19;42;73;44;51;57;skyware;35935-000;"RUA JANUÁRIA";" nº 112 ";" CENTRO";"SÃO GONÇALO DO RIO ABAIXO";"SL 4033";;;Lider
SES-SAXO-4474;19;43;68;43;17;60;skyware;35935-000;"COMUNIDADE RURAL DE BORGES";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 4033";;;Lider
SES-SAXO-4473;19;52;41;43;17;36;skyware;35935-000;"COMUNIDADE RURAL DE SÃO JOSÉ";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAXO-4468;19;44;28;43;20;44;skyware;35935-000;"COMUNIDADE RURAL DE BOM SUCESSO";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAXO-4469;19;44;37;43;22;02;patriot;35935-000;"COMUNIDADE RURAL DE VARGEM ALEGRE";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAXO-4470;19;40;88;43;21;48;skyware;35935-000;"COMUNIDADE RURAL DE PEDRAS";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAXO-4472;19;40;88;43;21;48;skyware;35935-000;"COMUNIDADE RURAL DE TIMIRIM";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAXO-4477;19;49;12;43;21;22;skyware;35935-000;"RUA JANUÁRIA";" 567";;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAXO-4478;19;47;51;43;23;15;skyware;35935-000;"COMUNIDADE DO UMA";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAXO-4479;19;48;31;43;14;08;skyware;35935-000;"COMUNIDADE RURAL DE PACAS";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAXO-4480;19;50;57;43;15;11;skyware;35935-000;"COMUNIDADE RURAL DE PONTE CORONEL I";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAXO-4481;19;50;57;43;15;11;skyware;35935-000;"COMUNIDADE RURAL DE PONTE CORONEL II";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-FRIS-4446;17;57;36;42;00;27;skyware;39695-000;"RUA SÃO FRANCISCO Nº59";;;FRANCISCÓPOLIS;;;;Lider
SES-SAXO-4476;19;52;38;43;21;46;skyware;35935-000;"COMUNIDADE RURAL DE VARGEM DA LUA -  VARGEM DA LUA";;;"SÃO GONÇALO DO RIO ABAIXO";"SL 2000";;;Lider
SES-SAEI-3549;21;8;43;44;16;52;patriot;36309-352;"Rua Dom Delfim Ribeiro Guedes";" s/n";;"SÃO JOÃO DEL REI";;;;Lider
SES-SASO-4483;15;18;57;42;02;15;skyware;39540-000;"RUA PRINCIPAL";" 21 ";;"SÃO JOÃO DO PARAÍSO";"SL 2000";;;Lider
SES-SASO-4487;15;20;16;42;09;18;patriot;39540-000;"LOCALIDADE DE BOA SORTE";;;"SÃO JOÃO DO PARAÍSO";"SL 2000";;;Lider
SES-SASO-4488;15;16;39;42;01;18;patriot;39540-000;"LOCALIDADE DE SÃO TIAGO";;;"SÃO JOÃO DO PARAÍSO";"SL 2000";;;Lider
SES-SASO-4489;15;28;18;42;00;37;skyware;39540-000;"LOCALIDADE DE SÃO JOÃO VELHO";;;"SÃO JOÃO DO PARAÍSO";"SL 4033";;;Lider
SES-SASO-4490;15;29;06;41;49;36;skyware;39540-000;"LOCALIDADE DE MANDACARU";;;"SÃO JOÃO DO PARAÍSO";;;;Lider
SES-SARI-0920;18;16;22;42;40;08;skyware;39707-000;"Rua Mestra Inhazinha";" 0 ";" Centro";"SÃO JOSÉ DO JACURI";"SL 2000";;;Lider
SES-SAAO-4636;21;07;68;46;37;02;skyware;37855-000;R;" 1Âº DE JANEIRO";;"SÃO PEDRO DA UNIÃO";"SL 2000";;;Torre
SES-SAAS-4637;20;14;78;46;21;82;patriot;37928-000;"RUA GABRIEL DE ABREU 81 - CENTRO";;;"SÃO ROQUE DE MINAS";"SL 2000";;;Torre
SES-SATA-4639;19;29;57;41;59;07;patriot;35334-000;" RUA MARIA TEIXEIRA COELHO";" S/N";;"SÃO SEBASTIÃO DO ANTA";"SL 2000";;;Lider
SES-SAGO-4641;20;59;38;44;50;25;skyware;36350-000;" Rua Dom Viçoso nº 170  Centro";;;"SÃO TIAGO";"SL 2000";;;Lider
SES-SAAS-4361;21;23;59;44;43;59;skyware;37370-000;" 	RUA SÃO VICENTE DE PAULO";" N º 63";;"SÃO VICENTE DE MINAS";"SL 2000";;;Lider
SES-SEES-4643;17;56;53;43;13;23;skyware;39190-000;" R SERAFIM CAMPOS";" S/N ";" CENTRO";"SENADOR MODESTINO GONÇALVES";"SL 2000";;;Lider
SES-SEOS-0878;21;01;41;43;34;57;skyware;36275-000;"RODOVIA AMG 420 KM 2 ";;;"SENHORA DOS REMÉDIOS";"SL 4033";;;Lider
SES-SEGA-4644;22;17;59;44;56;09;patriot;37454-000;" RUA JOAQUIM MOREIRA";" 38  CENTRO";;SERITINGA;"SL 2000";;;Torre
SES-SOIA-4366;19;09;10;42;10;10;skyware;35145-000;"PRAÇA DA MARTIZ";" S/N";;SOBRÁLIA;"SL 4033";;;Lider
SES-SOIA-4365;19;14;28;42;05;38;skyware;35145-000;"RUA FRANCISCO PEREIRA NEVES";" Nº 73 ";;SOBRÁLIA;;;;Lider
SES-SOAS-4367;22;03;23;45;02;44;skyware;37478-000;"RUA JOSÉ AFONSO DE SOUZA 237 ";;;"SOLEDADE DE MINAS";"SL 4033";;;Lider
SES-UBBA-5530;19;44;75;47;55;85;skyware;38015-140;"RUA SETE DE SETEMBRO";" N° 111";;UBERABA;"SL 4033";;;Lider
SES-UBBA-5536;19;49;24;47;50;03;skyware;38026-260;"BR 262 - KM 794";;;UBERABA;"SL 4033";;;Lider
SES-VATA-4401;20;19;73;46;22;27;patriot;37922-000;"Av. São Paulo";" 450 ";;"VARGEM BONITA";"SL 4033";;;Torre
SES-VAAS-4374;18;22;52;46;02;01;skyware;38794-000;"Av. Jovino Mariano Gomes";" 1222";;"VARJÃO DE MINAS";;;;Lider
SES-VAAS-4373;18;23;22;46;02;22;skyware;38794-000;"Av. Jovino Mariano Gomes";" 2090";;"VARJÃO DE MINAS";"SL 2000";;;Lider
SES-WEAZ-4652;;32;07;45;21;50;patriot;37512-000;"PRAÇA JOAQUIM FRANCISCO DA COSTA 226 - CENTRO";;;"WENCESLAU BRAZ";"SL 4033";;;Torre
